file,key,text
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0119\quest_0119_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0119\quest_0119_01.json,complete.description.text,Splendid! Here are your rewards. I must now begin my research.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0119\quest_0119_01b.json,start.title.text,Dragon Heart
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0119\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0119\root.json,start.description.text,"Good sir, fancy a chat?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0120\quest_0120_01.json,start.title.text,Dragon Heart
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0120\quest_0120_01.json,start.description.text,The map to the summoning podium will cost you 5 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0120\quest_0120_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0120\quest_0120_01.json,complete.description.text,"Nice doing business with you, friend."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0120\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0120\root.json,start.description.text,I know of a place where adventurers go to to summon powerful being. Would you like to know where?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0121\quest_0121_01.json,start.title.text,Map to Ender Guardian
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0121\quest_0121_01.json,start.description.text,Nothing is free my friend. Give me 5 emeralds and I'll give you the direction to the Ender Guardian.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0121\quest_0121_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0121\quest_0121_01.json,complete.description.text,"Very good, here you go. Remember, don't open this map until you're actually in the End. Don't say I didn't warn you."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0121\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0121\root.json,start.description.text,The Ender Guardian guards a very important item. Would you like to know where it is?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0122\quest_0122_01.json,start.title.text,Advice
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0122\quest_0122_01.json,start.description.text,"Did you know? The FrostMaw snatched the Cold Eye away from the Yeti guarding it! I've heard this story from a couple travelers already, so it must be true... What a chaotic world we live in."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0122\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0122\root.json,start.description.text,"Hey there, have time for a chat? I reckon it'll be worth your while."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0123\quest_0123_01.json,start.title.text,Sculk
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0123\quest_0123_01.json,start.description.text,Oh you're back! Did you get the $(red)Sculk Sensors$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0123\quest_0123_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0123\quest_0123_01.json,complete.description.text,"This... looks so bizarre. Did you run into the Warden? Well, I'm guessing that you didn't, seeing as you're still alive. Anyway, here's your reward. This item should keep you safe from the mundane slimes."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0123\quest_0123_01b.json,start.title.text,Sculk
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0123\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0123\root.json,start.description.text,Traveller! Up for an adventure?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0124\quest_0124_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0124\quest_0124_01.json,start.description.text,Did you receive the blessing of the Orca already?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0124\quest_0124_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0124\quest_0124_01.json,complete.description.text,Interesting... so that's how it's done. You're a fascinating fellow. I'm glad I ran into you! Now I must go... God spede you.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0124\quest_0124_01b.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0124\quest_0124_01b.json,start.description.text,"Finally, someone to talk to! Let me tell you something: There is a giant Rootless Floating Palace somewhere in this realm. Few people know about it, let alone its whereabouts... and lucky for you, I happen to be the on in a million. I'll tell you what. If you ever get the chance to be blessed by an Orca, let me know exactly how it happened, and how it made you feel. Do that, and I'll tell you where the palace is, for free! A powerful sorcerer resides in that palace, and concealed its treasure deep within the core within. As an adventurer, this must sound enticing to you ey?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0124\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0124\root.json,start.description.text,My fellow. This place is boring me to death... Up for a little chat? It'll be worth your while.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0125\quest_0125_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0125\quest_0125_01.json,start.description.text,I can teach you the skill - Vengeful Parry for 15 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0125\quest_0125_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0125\quest_0125_01.json,complete.description.text,Here you go.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0125\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0125\root.json,start.description.text,"Got a skill to teach you, but for 15 emeralds!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0126\quest_0126_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0126\quest_0126_01.json,start.description.text,I can teach you the skill - Mindset for 15 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0126\quest_0126_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0126\quest_0126_01.json,complete.description.text,Here you go... Be mindful.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0126\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0126\root.json,start.description.text,Adventurer! I can teach you a combat skill for 15 emeralds!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0127\quest_0127_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0127\quest_0127_01.json,start.description.text,I can teach you the skill - Pain Anticipation for 15 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0127\quest_0127_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0127\quest_0127_01.json,complete.description.text,Here you go. Take the pain!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0127\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0127\root.json,start.description.text,How you doing? Want to learn a skill for 15 emeralds?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0128\quest_0128_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0128\quest_0128_01.json,start.description.text,I can teach you the skill - Rain Cutter for 25 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0128\quest_0128_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0128\quest_0128_01.json,complete.description.text,Here you go adventurer!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0128\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0128\root.json,start.description.text,Do you want to learn a skill for 25 emeralds?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0129\quest_0129_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0129\quest_0129_01.json,start.description.text,I can teach you the skill - Critical Knowledge for 15 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0129\quest_0129_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0129\quest_0129_01.json,complete.description.text,Here you go sir.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0129\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0129\root.json,start.description.text,Hey there. Do you want to learn a skill for 15 emeralds?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0130\quest_0130_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0130\quest_0130_01.json,start.description.text,I can teach you the skill - Stamina Pillager for 18 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0130\quest_0130_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0130\quest_0130_01.json,complete.description.text,Have fun pillaging! But not too much fun.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0130\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0130\root.json,start.description.text,Hey there. Do you want to learn a skill for 18 emeralds?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0131\quest_0131_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0131\quest_0131_01.json,start.description.text,I can teach you the skill - Revelation for 20 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0131\quest_0131_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0131\quest_0131_01.json,complete.description.text,Here you go. Get some pratice in before using it in combat!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0131\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0131\root.json,start.description.text,"You want to learn a skill? Okay, that will set you back 20 emeralds."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0132\quest_0132_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0132\quest_0132_01.json,start.description.text,So I can teach you the skill - Forbidden Strength for 13 emeralds... What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0132\quest_0132_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0132\quest_0132_01.json,complete.description.text,Here you go. Be careful using this skill!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0132\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0132\root.json,start.description.text,Hello! I can teach you a skill for 13 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0133\quest_0133_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0133\quest_0133_01.json,start.description.text,So I can teach you the skill - Parrying for 20 emeralds... What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0133\quest_0133_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0133\quest_0133_01.json,complete.description.text,Here you go adventurer!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0133\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0133\root.json,start.description.text,Hello! I can teach you a skill for 20 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0134\quest_0134_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0134\quest_0134_01.json,start.description.text,So I can teach you the skill - Swordmaster for 15 emeralds... What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0134\quest_0134_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0134\quest_0134_01.json,complete.description.text,Here you go adventurer!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0134\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0134\root.json,start.description.text,Hello! I can teach you a skill for 15 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0135\quest_0135_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0135\quest_0135_01.json,start.description.text,I can teach you the skill - Phanthom Ascent for 25 emeralds. Pretty good deal if I do say so myself!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0135\quest_0135_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0135\quest_0135_01.json,complete.description.text,Here you go adventurer! Just jump twice to use the skill.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0135\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0135\root.json,start.description.text,"Oh hello, want to learn a new combat skill?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0136\quest_0136_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0136\quest_0136_01.json,start.description.text,I can teach you the skill - Technician for 15 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0136\quest_0136_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0136\quest_0136_01.json,complete.description.text,Here you go!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0136\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0136\root.json,start.description.text,Want to learn a skill?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0137\quest_0137_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0137\quest_0137_01.json,start.description.text,I know the skill - Hypervitality. I can teach you that for 20 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0137\quest_0137_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0137\quest_0137_01.json,complete.description.text,The book should provide you with the secrets of this art.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0137\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0137\root.json,start.description.text,Hey there. Want to learn a passive combat skill?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0139\quest_0139_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0139\quest_0139_01.json,start.description.text,I can teach you the skill Precise Roll for 18 emeralds.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0139\quest_0139_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0139\quest_0139_01.json,complete.description.text,Here you go sir!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0139\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0139\root.json,start.description.text,"Hey there, I can teach you a combat skill if you'd like... For a price of course."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0140\quest_0140_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0140\quest_0140_01.json,start.description.text,So? I can teach you the skill Impact Guard for 15 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0140\quest_0140_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0140\quest_0140_01.json,complete.description.text,There ya go! Run along now!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0140\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0140\root.json,start.description.text,I'm busy... What do you want? Oh... for a combat skill?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0141\quest_0141_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0141\quest_0141_01.json,start.description.text,I can teach you the dodge roll for 15 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0141\quest_0141_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0141\quest_0141_01.json,complete.description.text,There ya go! Run along now!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0141\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0141\root.json,start.description.text,"I can teach you how to do a simple dodge roll, in case you don't know how to do so already..."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0142\quest_0142_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0142\quest_0142_01.json,start.description.text,I can teach you the skill - Endurance for 15 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0142\quest_0142_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0142\quest_0142_01.json,complete.description.text,Here you go.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0142\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0142\root.json,start.description.text,I can teach you a combat skill if you'd like.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0143\quest_0143_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0143\quest_0143_01.json,start.description.text,I can teach you the skill - Conqueror Haki for 30 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0143\quest_0143_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0143\quest_0143_01.json,complete.description.text,Here you go. Be careful using this skill among allies.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0143\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0143\root.json,start.description.text,I can teach you a very powerful combat skill for a price...
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0144\quest_0144_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0144\quest_0144_01.json,start.description.text,I can teach you the skill - Dodge Master for 15 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0144\quest_0144_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0144\quest_0144_01.json,complete.description.text,"Here you go. This is one of the hardest skills to use, yet highly effective with proper execution."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0144\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0144\root.json,start.description.text,I can teach an expert skill for a low price. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0145\quest_0145_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0145\quest_0145_01.json,start.description.text,I can teach you the skill - Heart Shield for 15 emerald blocks. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0145\quest_0145_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0145\quest_0145_01.json,complete.description.text,Here you go.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0145\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0145\root.json,start.description.text,Hello there good sir. May I interest you in a trade?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0146\quest_0146_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0146\quest_0146_01.json,start.description.text,I can teach you the skill - Bull Charge for 30 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0146\quest_0146_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0146\quest_0146_01.json,complete.description.text,"Here you go. Don't go running off a cliff, mind you."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0146\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0146\root.json,start.description.text,Interested to learn a skill?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0147\quest_0147_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0147\quest_0147_01.json,start.description.text,I can teach you the skill - Shadow Step for 25 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0147\quest_0147_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0147\quest_0147_01.json,complete.description.text,"A terrifying technique, isn't it?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0147\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0147\root.json,start.description.text,I know a combat skill that you might be interested... What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0148\quest_0148_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0148\quest_0148_01.json,start.description.text,I can teach you the skill - Perfect Bulwark for 15 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0148\quest_0148_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0148\quest_0148_01.json,complete.description.text,Have fun!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0148\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0148\root.json,start.description.text,Want to learn a special skill?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0149\quest_0149_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0149\quest_0149_01.json,start.description.text,I can teach you the skill - Counter Attack for 20 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0149\quest_0149_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0149\quest_0149_01.json,complete.description.text,Have fun!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0149\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0149\root.json,start.description.text,Want to learn a special skill?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0150\quest_0150_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0150\quest_0150_01.json,start.description.text,I can teach you the skill - Ender Step for 30 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0150\quest_0150_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0150\quest_0150_01.json,complete.description.text,"This is the skill passed down from the legendary beings - The Twins. You can find them in the end, or so I've heard..."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0150\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0150\root.json,start.description.text,Want to learn something? I'm probably the only one around that can teach you this particular skill.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0151\quest_0151_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0151\quest_0151_01.json,start.description.text,I can teach you the skill - Meditation for 15 emeralds. What do you say?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0151\quest_0151_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0151\quest_0151_01.json,complete.description.text,"Now water can flow, or it can crash... Be water my friend."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0151\root.json,start.title.text,Hey!
